time,value
0.0,4716621.435303433
0.002,4715809.984268451
0.004,4715015.7458751295
0.006,4713832.523070738
0.008,4712484.253862261
0.01,4711079.93653571
0.012,4709665.030303082
0.014,4708254.73641826
0.016,4706852.101694979
0.018000000000000002,4705456.393651835
0.020000000000000004,4704066.292998757
0.022000000000000006,4702680.829433511
0.024000000000000007,4701299.468389422
0.02600000000000001,4699921.978770536
0.02800000000000001,4698548.2973070685
0.030000000000000013,4697178.438852266
0.032000000000000015,4695812.448024838
0.034000000000000016,4694450.376912816
0.03600000000000002,4693092.2764458
0.03800000000000002,4691738.193888568
0.04000000000000002,4690388.172663849
0.04200000000000002,4689042.252821794
0.044000000000000025,4687700.471547281
0.04600000000000003,4686362.863553012
0.04800000000000003,4685029.461352654
0.05000000000000003,4683700.295461984
0.05200000000000003,4682375.394532066
0.054000000000000034,4681054.78547135
0.056000000000000036,4679738.49353409
0.05800000000000004,4678426.542410611
0.06000000000000004,4677118.954306766
0.06200000000000004,4675815.750020287
0.06400000000000004,4674516.9489971455
0.06600000000000004,4673222.56939658
0.06800000000000005,4671932.628153413
0.07000000000000005,4670647.141021169
0.07200000000000005,4669366.122624918
0.07400000000000005,4668089.586512582
0.07600000000000005,4666817.54518807
0.07800000000000006,4665550.01015975
0.08000000000000006,4664286.991969443
0.08200000000000006,4663028.500236492
0.08400000000000006,4661774.543687117
0.08600000000000006,4660525.130184926
0.08800000000000006,4659280.266760807
0.09000000000000007,4658039.959641395
0.09200000000000007,4656804.21427614
0.09400000000000007,4655573.035362996
0.09600000000000007,4654346.426877286
0.09800000000000007,4653124.3920853995
0.10000000000000007,4651906.933575491
0.10200000000000008,4650694.05327491
0.10400000000000008,4649485.7524651475
0.10600000000000008,4648282.031807096
0.10800000000000008,4647082.891364136
0.11000000000000008,4645888.330620146
0.11200000000000009,4644698.348486037
0.11400000000000009,4643512.943324913
0.11600000000000009,4642332.112960016
0.11800000000000009,4641155.854699111
0.12000000000000009,4639984.1653455915
0.1220000000000001,4638817.0412120195
0.1240000000000001,4637654.478134033
0.12600000000000008,4636496.471484094
0.12800000000000009,4635343.0161846215
0.1300000000000001,4634194.106725239
0.1320000000000001,4633049.737170028
0.1340000000000001,4631909.901163905
0.1360000000000001,4630774.5919538075
0.1380000000000001,4629643.802396294
0.1400000000000001,4628517.524967474
0.1420000000000001,4627395.751773491
0.1440000000000001,4626278.474565461
0.1460000000000001,4625165.684740112
0.1480000000000001,4624057.373358037
0.1500000000000001,4622953.531144979
0.1520000000000001,4621854.148509679
0.1540000000000001,4620759.215548954
0.1560000000000001,4619668.722055534
0.1580000000000001,4618582.65752206
0.16000000000000011,4617501.011163561
0.16200000000000012,4616423.771912327
0.16400000000000012,4615350.928428659
0.16600000000000012,4614282.469109669
0.16800000000000012,4613218.382097123
0.17000000000000012,4612158.6552893035
0.17200000000000013,4611103.276338731
0.17400000000000013,4610052.232667513
0.17600000000000013,4609005.511466065
0.17800000000000013,4607963.099708322
0.18000000000000013,4606924.984150074
0.18200000000000013,4605891.151343783
0.18400000000000014,4604861.587636521
0.18600000000000014,4603836.279184455
0.18800000000000014,4602815.211954968
0.19000000000000014,4601798.371727016
0.19200000000000014,4600785.744106318
0.19400000000000014,4599777.314522775
0.19600000000000015,4598773.068244344
0.19800000000000015,4597772.990378416
0.20000000000000015,4596777.065871614
0.20200000000000015,4595785.279524261
0.20400000000000015,4594797.6159873
0.20600000000000016,4593814.059771152
0.20800000000000016,4592834.595255891
0.21000000000000016,4591859.206686613
0.21200000000000016,4590887.878181728
0.21400000000000016,4589920.593738557
0.21600000000000016,4588957.337242242
0.21800000000000017,4587998.0924606975
0.22000000000000017,4587042.843048193
0.22200000000000017,4586091.572559976
0.22400000000000017,4585144.264452678
0.22600000000000017,4584200.9020825485
0.22800000000000017,4583261.468718394
0.23000000000000018,4582325.947537129
0.23200000000000018,4581394.321631347
0.23400000000000018,4580466.574013896
0.23600000000000018,4579542.687621425
0.23800000000000018,4578622.645317719
0.24000000000000019,4577706.429892594
0.2420000000000002,4576794.024070023
0.2440000000000002,4575885.410512457
0.2460000000000002,4574980.571823858
0.2480000000000002,4574079.490552492
0.25000000000000017,4573182.149189346
0.25200000000000017,4572288.530180335
0.25400000000000017,4571398.615920948
0.25600000000000017,4570512.388762852
0.2580000000000002,4569629.831013205
0.2600000000000002,4568750.924942219
0.2620000000000002,4567875.652791053
0.2640000000000002,4567003.996760467
0.2660000000000002,4566135.939026047
0.2680000000000002,4565271.461733426
0.2700000000000002,4564410.547004406
0.2720000000000002,4563553.176940158
0.2740000000000002,4562699.333618913
0.2760000000000002,4561848.999102902
0.2780000000000002,4561002.155441355
0.2800000000000002,4560158.784668088
0.2820000000000002,4559318.868808091
0.2840000000000002,4558482.389880391
0.2860000000000002,4557649.329895395
0.2880000000000002,4556819.670861325
0.2900000000000002,4555993.394782574
0.2920000000000002,4555170.48366609
0.2940000000000002,4554350.919523838
0.2960000000000002,4553534.6843741685
0.2980000000000002,4552721.760238706
0.3000000000000002,4551912.129144269
0.3020000000000002,4551105.773130228
0.3040000000000002,4550302.674250938
0.3060000000000002,4549502.814572453
0.3080000000000002,4548706.176178226
0.3100000000000002,4547912.74116691
0.3120000000000002,4547122.491658255
0.3140000000000002,4546335.4097951045
0.3160000000000002,4545551.477740006
0.3180000000000002,4544770.677676539
0.32000000000000023,4543992.991816119
0.32200000000000023,4543218.402395654
0.32400000000000023,4542446.891682919
0.32600000000000023,4541678.441978176
0.32800000000000024,4540913.035610376
0.33000000000000024,4540150.654938224
0.33200000000000024,4539391.282356699
0.33400000000000024,4538634.900294529
0.33600000000000024,4537881.491215032
0.33800000000000024,4537131.037626598
0.34000000000000025,4536383.522070639
0.34200000000000025,4535638.927130307
0.34400000000000025,4534897.235428568
0.34600000000000025,4534158.429633406
0.34800000000000025,4533422.492454674
0.35000000000000026,4532689.40664476
0.35200000000000026,4531959.155004455
0.35400000000000026,4531231.720379896
0.35600000000000026,4530507.085667313
0.35800000000000026,4529785.233809709
0.36000000000000026,4529066.14779739
0.36200000000000027,4528349.810673789
0.36400000000000027,4527636.20553227
0.36600000000000027,4526925.315516486
0.36800000000000027,4526217.123821667
0.3700000000000003,4525511.613700305
0.3720000000000003,4524808.76845859
0.3740000000000003,4524108.571460744
0.3760000000000003,4523411.006121062
0.3780000000000003,4522716.055913189
0.3800000000000003,4522023.704367616
0.3820000000000003,4521333.935076115
0.3840000000000003,4520646.731683613
0.3860000000000003,4519962.077897227
0.3880000000000003,4519279.957483597
0.3900000000000003,4518600.354273167
0.3920000000000003,4517923.2521519745
0.3940000000000003,4517248.635070567
0.3960000000000003,4516576.487041263
0.3980000000000003,4515906.792138079
0.4000000000000003,4515239.534501702
0.4020000000000003,4514574.698331333
0.4040000000000003,4513912.267893401
0.4060000000000003,4513252.227518681
0.4080000000000003,4512594.561602012
0.4100000000000003,4511939.254602905
0.4120000000000003,4511286.291046216
0.4140000000000003,4510635.655522789
0.4160000000000003,4509987.3326942315
0.4180000000000003,4509341.307288642
0.4200000000000003,4508697.564095797
0.4220000000000003,4508056.08797658
0.4240000000000003,4507416.86386005
0.4260000000000003,4506779.876742869
0.4280000000000003,4506145.111689576
0.4300000000000003,4505512.553833039
0.43200000000000033,4504882.188379147
0.43400000000000033,4504254.000598228
0.43600000000000033,4503627.97582906
0.43800000000000033,4503004.099484511
0.44000000000000034,4502382.357043066
0.44200000000000034,4501762.734056855
0.44400000000000034,4501145.216143986
0.44600000000000034,4500529.788996728
0.44800000000000034,4499916.438373821
0.45000000000000034,4499305.15010857
0.45200000000000035,4498695.910101057
0.45400000000000035,4498088.704326204
0.45600000000000035,4497483.518825942
0.45800000000000035,4496880.339717234
