time,P_atm,Alt
0.0,101325.0,295.0
0.0002254099051508703,101324.9973529458,295.0000010217961
0.0004508198103017406,101324.99470589159,295.0000031289234
0.0009016396206034812,101324.98941178316,295.00000964091345
0.001352459430905222,101324.98411767474,295.0000210025233
0.0018032792412069625,101324.97882356631,295.00003772205844
0.006311477344224369,101324.9258824821,295.00061794691675
0.007013239061191027,101324.91764148974,295.00079714410276
0.0077150007781576855,101324.90940049737,295.001006708942
0.008416762495124344,101324.901159505,295.0012490087
0.009688746112842326,101324.88622223066,295.0017776042716
0.010960729730560307,101324.87128495633,295.0024263673486
0.012232713348278289,101324.856347682,295.00319925992727
0.014502552849293344,101324.8296922952,295.00489184706487
0.0167723923503084,101324.80303690842,295.0069870786808
0.019042231851323456,101324.77638152162,295.0094839877519
0.028146650835049185,101324.66946567607,295.02351490878766
0.037251069818774914,101324.56254983053,295.0439557060315
0.04635548880250064,101324.45563398498,295.070782289472
0.0882272962075288,101323.9639211475,295.27568313660504
0.13009910361255694,101323.47220831028,295.6135241114639
0.1719709110175851,101322.98049547346,296.08292678810227
0.2357225839511028,101322.23184100047,297.04825715848875
0.2994742568846205,101321.48318652912,298.3136092327473
0.361523452551613,101320.7545247464,299.83217011240725
0.3646489275762952,101320.71782138264,299.91649420495395
0.3677744026009774,101320.6811180189,300.0015346499243
0.37402535265034176,101320.6077112914,300.17304814421095
0.38027630269970614,101320.53430456393,300.34742665645217
0.3865272527490705,101320.4608978365,300.5246698207387
0.4276084426771917,101319.9784694562,301.76076747047085
0.46868963260531293,101319.49604107715,303.12050789118734
0.5097708225334341,101319.01361269946,304.6038562965698
0.5508520124615552,101318.53118432326,306.21080667156065
0.6119908347409279,101317.81321333259,308.8312305504404
0.6731296570203005,101317.09524234587,311.7255394913955
0.7342684792996731,101316.37727136351,314.89385616452
0.7835829652337749,101315.79815700736,317.64914474516456
0.8328974511678767,101315.21904265451,320.58284464925487
0.8822119371019785,101314.63992830516,323.69499932609625
0.9315264230360804,101314.06081395953,326.9856313696647
0.9944114849571141,101313.3223364004,331.4406906754363
1.0572965468781477,101312.58385884807,336.18587082176435
1.1201816087991814,101311.84538130299,341.2209808635313
1.183066670720215,101311.10690376557,346.54572689116924
1.2459517326412488,101310.36842623625,352.15971493748464
1.3088367945622825,101309.62994871546,358.0624655712136
1.3717218564833162,101308.89147120363,364.2534424096819
1.43460691840435,101308.1529937012,370.7320870430915
1.51848410484347,101307.16799961365,379.82022391070774
1.6023612912825902,101306.18300554459,389.41804473759703
1.6243677282373752,101305.92457759137,392.0204645979484
1.6463741651921602,101305.66614963951,394.65789346395263
1.6683806021469452,101305.40772168901,397.33032012500536
1.6903870391017302,101305.14929373993,400.0377344025167
1.7123934760565152,101304.89086579227,402.7801273997111
1.7513969107029157,101304.43283719316,407.7265616663268
1.7904003453493162,101303.97480859866,412.782816019871
1.8294037799957168,101303.51678000888,417.94886586845286
1.8684072146421173,101303.05875142392,423.2246951604584
1.907410649288518,101302.60072284387,428.6102955244001
1.9578505257484078,101302.00839283728,435.7378094380185
2.008290402208298,101301.4160628393,443.04891348128274
2.058730278668188,101300.82373285017,450.54363162377103
2.1091701551280777,101300.23140287011,458.2219973432259
2.1596100315879676,101299.63907289933,466.08404618757487
2.1754006060948,101299.45363964504,468.5830762716081
2.191191180601632,101299.26820639169,471.100112055702
2.2069817551084645,101299.08277313928,473.6351541144051
2.222772329615297,101298.89733988783,476.18820283171857
2.231443814476728,101298.79550815107,477.59788368918475
2.240115299338159,101298.69367641461,479.01299491017045
2.24878678419959,101298.59184467845,480.43353647474197
2.2861534793987226,101298.15303685272,486.6169733533533
2.323520174597855,101297.7142290325,492.901235146846
2.3608868697969876,101297.27542121791,499.2863053395056
2.3962471036597255,101296.8601758593,505.4213305741415
2.421319745689145,101296.56574064259,509.82612151490713
2.4463923877185647,101296.27130542851,514.2762628937098
2.4714650297479843,101295.97687021711,518.7717418809818
2.496537671777404,101295.68243500839,523.3125445485061
2.5259628888884516,101295.33688626868,528.6994128769314
2.555388105999499,101294.99133753275,534.1486603431272
2.584813323110547,101294.64578880064,539.6602579761928
2.6142385402215944,101294.3002400724,545.234173711466
2.643663757332642,101293.9546913481,550.8703722955592
2.6730889744436896,101293.60914262776,556.5688149872469
2.7025141915547373,101293.26359391141,562.3294591954614
2.731939408665785,101292.91804519913,568.1522579778191
2.766285380463797,101292.51471066705,575.0273435914409
2.8006313522618087,101292.11137614062,581.986946624487
2.8349773240598206,101291.70804161992,589.0309635843237
2.8693232958578325,101291.304707105,596.1592802110724
2.9036692676558444,101290.90137259594,603.3717733754254
2.9380152394538563,101290.49803809282,610.6683131770416
2.9774024889145188,101290.03550244146,619.1391149132029
3.016789738375181,101289.5729667981,627.7200570183167
3.0561769878358436,101289.11043116286,636.410926451272
3.095564237296506,101288.6478955358,645.2115135576624
3.1349514867571684,101288.18535991707,654.1216173917845
3.174338736217831,101287.72282430677,663.1410500859976
3.2177204768567575,101287.21338026665,673.2015139081533
3.2611022174956843,101286.70393623703,683.3941988488053
3.2969979207337166,101286.28240286637,691.927863719253
3.332893623971749,101285.8608695031,700.5518715888038
3.368789327209781,101285.43933614725,709.2661589882657
3.4046850304478133,101285.0178027989,718.0706632308512
3.4405807336858456,101284.59626945817,726.9653202101136
3.476476436923878,101284.1747361251,735.9500640696725
3.5241277233811346,101283.6151536859,748.0162956456311
3.562438536938158,101283.16525905317,757.8322448077395
3.6007493504951817,101282.71536442949,767.7504882281742
3.6390601640522053,101282.26546981497,777.7708893268069
3.677370977609229,101281.81557520968,787.8932950970365
3.7156817911662525,101281.36568061374,798.1175279301593
3.753992604723276,101280.91578602725,808.4433724762706
