time,P_atm,Alt
10.702126107212035,101199.32216771854,4155.779246511878
10.732784640650808,101198.9621386733,4169.097704882546
10.76344317408958,101198.60210964554,4182.385635806446
10.794101707528354,101198.24208063529,4195.64314898918
10.914268395166388,101196.8309404548,4247.315507834249
11.034435082804423,101195.41980054717,4298.528621947951
11.053459565041056,101195.19639251618,4306.5947777381025
11.072484047277689,101194.97298449211,4314.649604613884
11.091508529514321,101194.74957647498,4322.693126725837
11.110533011750954,101194.5261684648,4330.725368110035
11.129557493987587,101194.30276046158,4338.746352673764
11.14858197622422,101194.07935246533,4346.756104235971
11.195042955098847,101193.53375266893,4366.270184347274
11.241503933973474,101192.98815291435,4385.7177589763405
11.287964912848102,101192.44255320179,4405.099161017877
11.334425891722729,101191.89695353141,4424.414725550366
11.392172775334144,101191.21882150142,4448.331044550559
11.449919658945559,101190.54068953719,4472.14679434375
11.507666542556974,101189.86255763905,4495.862594537022
11.537514801261112,101189.51204426824,4508.081837400756
11.56736305996525,101189.16153091523,4520.27462429132
11.59721131866939,101188.81101758005,4532.4410379581395
11.708552582995672,101187.5035177501,4577.593739595289
11.819893847321955,101186.19601817141,4622.384767827247
11.931235111648238,101184.8885188464,4666.818185311616
11.970416001489973,101184.42841108165,4682.369841158509
12.009596891331707,101183.96830334871,4697.877873148191
12.048777781173442,101183.50819564768,4713.342448717178
12.178432334731799,101181.98564090637,4764.209400347587
12.308086888290156,101180.46308651946,4814.608218293409
12.340500526679744,101180.08244797855,4827.135348649882
12.372914165069332,101179.7018094601,4839.633674781221
12.40532780345892,101179.32117096413,4852.103285571672
12.437930839804565,101178.9383083607,4864.616880131917
12.47053387615021,101178.55544578016,4877.101601604249
12.503136912495854,101178.17258322256,4889.557538926878
12.578307867242408,101177.28983902585,4918.167344372019
12.653478821988962,101176.40709495217,4946.625674053478
12.728649776735516,101175.52435100228,4974.933587245041
12.77174892808213,101175.01823117174,4991.09641415065
12.814848079428746,101174.51211138225,5007.210334343843
12.85794723077536,101174.00599163398,5023.275541369982
12.931698892649253,101173.13991498887,5050.6540720905405
13.005450554523145,101172.27383846555,5077.891473024823
13.079202216397038,101171.40776206467,5104.98868555175
13.142354922055981,101170.66615083293,5128.080989446029
13.205507627714924,101169.92453969193,5151.071762433963
13.268660333373868,101169.1829286421,5173.961576249471
13.349399211646006,101168.23480084262,5203.079438275831
13.430138089918144,101167.2866731938,5232.034438806773
13.510876968190281,101166.33854569653,5260.827799811748
13.643435957067537,101164.78188800791,5307.754312333085
13.775994945944792,101163.22523073432,5354.253588813235
13.908553934822047,101161.66857387978,5400.3307446745275
14.013612415977178,101160.43485924158,5436.552137533227
14.18026028382394,101158.47789342652,5493.478202977193
14.346908151670704,101156.5209282932,5549.761230911278
14.513556019517466,101154.56396384965,5605.409904351393
14.692479734328153,101152.46284354708,5664.459047982483
14.721930950476297,101152.11699484652,5674.110220624001
14.751382166624442,101151.77114616806,5683.742220937029
14.780833382772586,101151.42529751176,5693.355123070878
14.831053169320352,101150.83556145121,5709.703167928963
14.881272955868118,101150.24582545544,5725.9963978702335
14.931492742415884,101149.65608952462,5742.235244054858
15.072092697909236,101148.00501065957,5787.415123761043
15.212692653402588,101146.35393231032,5832.181967389605
15.35329260889594,101144.70285448169,5876.54419778986
15.586992712289545,101141.95849447009,5949.405151489138
15.82069281568315,101139.21413593223,6021.205473263857
16.054392919076754,101136.46977889018,6091.982125391842
16.28809302247036,101133.72542336606,6161.766915250267
16.521793125863965,101130.98106938195,6230.588637792943
16.75549322925757,101128.23671695996,6298.474057627291
16.989193332651176,101125.49236612217,6365.448308282261
17.27363806935736,101122.15212093983,6445.769106294388
17.323279148132794,101121.56918414187,6459.654664274068
17.372920226908228,101120.98624741782,6473.501410593158
17.42256130568366,101120.40331076787,6487.309476146953
17.472202384459095,101119.82037419225,6501.07898681637
17.571484542009962,101118.65450126483,6528.502991591063
17.67076669956083,101117.48862863723,6555.7743316332
17.770048857111696,101116.32275631119,6582.8938769830165
18.01666309707452,101113.42676176342,6649.6066831139915
18.263277337037344,101110.53076911256,6715.40151165704
18.509891577000168,101107.6347783846,6780.292194983743
18.756505816962992,101104.73878960547,6844.291427515893
19.13184464321822,101100.3311929778,6940.011809699218
19.507183469473446,101095.92360101608,7033.734688378813
19.882522295728673,101091.51601381185,7125.497301168695
20.2578611219839,101087.10843145667,7215.332855506593
20.633199948239128,101082.70085404206,7303.270744410425
21.008538774494355,101078.29328165959,7389.337630352828
21.38387760074958,101073.88571440075,7473.558434085195
21.75921642700481,101069.47815235711,7555.95686675317
22.134555253260036,101065.0705956202,7636.555614555399
22.509894079515263,101060.66304428157,7715.376584066
22.936468246465097,101055.65385017346,7802.825612519191
23.36304241341493,101050.6446632906,7888.036264975866
23.789616580364765,101045.63548376737,7971.037375466024
24.2161907473146,101040.62631173813,8051.856121527157
24.70409488331142,101034.89696395409,8141.65150757927
25.19199901930824,101029.16762635068,8228.661038128543
25.679903155305063,101023.43829912897,8312.918013219807
26.167807291301884,101017.70898249005,8394.453465898343
26.724829553497827,101011.16804495412,8484.248907549818
27.28185181569377,101004.627121773,8570.574195163654
27.735940493705694,100999.29492352871,8638.40545327158
28.094495176506346,100995.08455324236,8690.366162447881
28.453049859306997,100990.87418920871,8740.924544417727
28.81160454210765,100986.6638315076,8790.088876931448
29.1701592249083,100982.4534802188,8837.8671052911
29.569016209502713,100977.76988420551,8889.396384078796
29.967873194097127,100973.08629633565,8939.229835009688
30.36673017869154,100968.4027167191,8987.376982628186
30.765587163285954,100963.71914546569,9033.84689532402
31.164444147880367,100959.03558268526,9078.648211353286
31.56330113247478,100954.35202848767,9121.78916116366
31.962158117069194,100949.66848298277,9163.2775859696
32.36101510166361,100944.9849462804,9203.120953938589
32.75987208625803,100940.30141849042,9241.326375964176
33.158729070852445,100935.61789972264,9277.90062244847
33.55758605544686,100930.93439008694,9312.850141141844
33.95644304004128,100926.25088969317,9346.181075140652
34.355300024635696,100921.56739865117,9377.899280381198
34.75415700923011,100916.88391707078,9408.010341966075
35.15301399382453,100912.20044506184,9436.519589313235
35.55187097841895,100907.51698273422,9463.43211045736
35.88152970792543,100903.64606820993,9484.473790538796
36.211188437431915,100899.77516043615,9504.430682957527
36.5408471669384,100895.90425947493,9523.305319444165
36.87050589644488,100892.03336538826,9541.100143968195
37.200164625951366,100888.16247823817,9557.817517030624
37.52982335545785,100884.29159808667,9573.459722121348
37.859482084964334,100880.4207249958,9588.02897177612
38.271041412000045,100875.5881800521,9604.715162366118
38.682600739035756,100870.75564633048,9619.736443536516
39.09416006607147,100865.92312395156,9633.0967042183
39.50571939310718,100861.09061303608,9644.799709488138
39.91727872014289,100856.25811370468,9654.849105525225
40.3288380471786,100851.42562607804,9663.248402577156
40.667582118973435,100847.44813661597,9668.926014166876
41.00632619076827,100843.47065523236,9673.489804905634
41.345070262563105,100839.4931819945,9676.94143091498
41.68381433435794,100835.51571696969,9679.282403530677
42.022558406152775,100831.53826022522,9680.514045509553
42.229671304438526,100829.10639123853,9680.721086800206
42.29549950816532,100828.33345322963,9680.700162038718
42.568440610177866,100825.1286516887,9680.167201208998
42.84138171219041,100821.92385563767,9678.91541714743
43.11432281420296,100818.71906511171,9676.944876529678
43.3872639162155,100815.51428014602,9674.255432238284
43.61214972045869,100812.87374893994,9671.499056482355
43.837035524701875,100810.23322155213,9668.25404216821
44.06192132894506,100807.5926980023,9664.519931513525
44.28680713318825,100804.95217831014,9660.29615807764
44.511692937431434,100802.31166249534,9655.582058950911
44.76103961878349,100799.38394176638,9649.781080953624
45.01038630013555,100796.45622585517,9643.375314338497
45.25973298148761,100793.52851478857,9636.363657009975
45.50907966283967,100790.60080859339,9628.745054517474
45.758426344191726,100787.67310729646,9620.51856534554
46.007773025543784,100784.74541092465,9611.683424596482
46.25711970689584,100781.81771950478,9602.239104500384
46.5064663882479,100778.89003306368,9592.185367769061
46.75581306959996,100775.9623516282,9581.52230981659
47.00515975095202,100773.03467522518,9570.250389991537
47.254506432304076,100770.10700388145,9558.370455917398
47.4613229942784,100767.67869821192,9548.056426577226
47.66813955625272,100765.25039605678,9537.32590908154
47.87495611822704,100762.82209743132,9526.180056236242
48.08177268020136,100760.39380235085,9514.620230356057
48.28858924217568,100757.9655108307,9502.64799337646
48.49540580415,100755.53722288618,9490.265083054073
48.702222366124325,100753.10893853259,9477.473371634916
48.909038928098646,100750.68065778527,9464.2748036662
49.11585549007297,100748.25238065951,9450.671313708255
49.32267205204729,100745.82410717064,9436.664727289273
49.52948861402161,100743.39583733396,9422.256654530365
49.73630517599593,100740.9675711648,9407.448389657811
49.94312173797025,100738.53930867846,9392.240831228251
50.14993829994457,100736.11104989027,9376.634436681581
50.319346539348174,100734.12200960188,9363.553747596929
50.48875477875178,100732.13297181351,9350.205279503463
50.65816301815539,100730.14393653355,9336.588703799243
50.827571257559,100728.15490377045,9322.703596225381
50.99697949696261,100726.16587353259,9308.549489310879
51.16638773636622,100724.17684582842,9294.125928347457
51.33579597576983,100722.18782066632,9279.432523647087
51.505204215173436,100720.19879805474,9264.468993911749
51.674612454577044,100718.20977800208,9249.235198825801
51.86768747979026,100715.94288963954,9231.543699853682
52.02718670129574,100714.07021635458,9216.664210192224
52.18668592280122,100712.19754536093,9201.545719072283
52.346185144306695,100710.32487666562,9186.188710358789
52.50568436581217,100708.45221027567,9170.593814231534
52.66518358731765,100706.57954619812,9154.761802489138
52.82468280882313,100704.70688443998,9138.693576613981
52.984182030328604,100702.83422500826,9122.390146237462
53.14368125183408,100700.96156791001,9105.852595913868
53.30318047333956,100699.08891315224,9089.082039208675
53.462679694845036,100697.21626074199,9072.07956210442
53.622178916350514,100695.34361068626,9054.846161034582
53.78167813785599,100693.4709629921,9037.382684432703
53.94117735936147,100691.59831766652,9019.689786530873
54.100676580866946,100689.72567471654,9001.767901669291
54.26017580237242,100687.8530341492,8983.617244787269
54.39868885684174,100686.2267888718,8967.66918837992
54.50828132726103,100684.94009383187,8954.928688293243
54.617873797680325,100683.65339992529,8942.080091867594
54.72746626809962,100682.36670715432,8929.123333196922
54.83705873851891,100681.08001552125,8916.058348750577
54.946651208938206,100679.79332502837,8902.885087762173
55.0562436793575,100678.50663567793,8889.603521287445
55.165836149776794,100677.21994747223,8876.213649361333
55.27542862019609,100675.93326041356,8862.71550618466
55.399461138299294,100674.47703916646,8847.308311759918
55.5234936564025,100673.02081939479,8831.76269288263
55.64752617450571,100671.56460110184,8816.07888283075
55.75045419623611,100670.35616374326,8802.959010009685
55.85338221796652,100669.14772740715,8789.744379636386
55.956310239696926,100667.9392920954,8776.435222131628
56.05923826142733,100666.7308578099,8763.03179352916
56.16216628315774,100665.52242455255,8749.534371185337
56.265094304888144,100664.3139923252,8735.943248017149
56.383551965181375,100662.92323478033,8720.185933817007
56.50200962547461,100661.53247860512,8704.305372592331
56.62046728576784,100660.14172380246,8688.302012935532
56.73892494606107,100658.75097037521,8672.176273139876
56.8573826063543,100657.36021832628,8655.928525815547
56.97584026664753,100655.96946765853,8639.559086304265
57.09429792694076,100654.57871837483,8623.06820614745
57.21275558723399,100653.18797047807,8606.45607227974
57.331213247527224,100651.79722397112,8589.722812964226
57.449670907820455,100650.40647885685,8572.868509146017
57.568128568113686,100649.01573513816,8555.89320982291
57.68658622840692,100647.62499281792,8538.796949799835
57.80504388870015,100646.23425189899,8521.57976777668
57.92350154899338,100644.84351238426,8504.241722789311
58.04195920928661,100643.45277427662,8486.782907813045
58.18954483593612,100641.72006470848,8464.862329794716
58.312004408294676,100640.28234592946,8446.531792290007
58.434463980653234,100638.84462866429,8428.072875657444
58.55692355301179,100637.40691291612,8409.48592240566
58.67938312537035,100635.96919868817,8390.771330388514
58.80184269772891,100634.53148598359,8371.929544341521
58.924302270087466,100633.09377480557,8352.961043324513
59.046761842446024,100631.6560651573,8333.866324518833
59.16922141480458,100630.21835704193,8314.64588452783
59.29168098716314,100628.78065046266,8295.300199962097
59.43865087432907,100627.05518857544,8271.917731309542
59.55427316788484,100625.69775655208,8253.396662454516
59.6698954614406,100624.34032590699,8234.765010894049
59.78551775499637,100622.98289664283,8216.022997640242
59.901140048552136,100621.6254687623,8197.170804466063
60.0167623421079,100620.26804226806,8178.208585908976
60.13238463566367,100618.9106171628,8159.136483857569
60.248006929219436,100617.55319344917,8139.954642174403
60.3636292227752,100616.19577112987,8120.663219749618
60.47925151633097,100614.83835020756,8101.262402002476
60.612326894915064,100613.27602950591,8078.797925325262
60.74540227349916,100611.71371066247,8056.189232277908
60.85124848333032,100610.47106643359,8038.10395160218
60.95709469316149,100609.22842338492,8019.9280044205925
61.06294090299265,100607.9857815185,8001.661682900677
61.168787112823814,100606.74314083639,7983.305297071941
61.27463332265498,100605.50050134065,7964.859167858849
61.38047953248614,100604.25786303332,7946.323618700346
61.5142350040668,100602.687570693,7922.773259898419
61.647990475647454,100601.11728025787,7899.0812222183695
61.78174594722811,100599.54699173206,7875.248061551743
61.88912725022634,100598.28633718981,7856.012580287376
61.996508553224565,100597.02568388297,7836.686689796691
