time,value
0.0,2029.8527943799281
0.002,2014.3716850940377
0.004,2007.2071534481433
0.006,2158.342893460143
0.008,2199.323399785956
0.01,2212.5592982878334
0.012,2216.4634924066336
0.014,2217.1553791574443
0.016,2216.9024883964976
0.018000000000000002,2216.5014064447523
0.020000000000000004,2216.1773138564795
0.022000000000000006,2215.9531569927663
0.024000000000000007,2215.800621905854
0.02600000000000001,2215.6895979101823
0.02800000000000001,2215.599478523793
0.030000000000000013,2215.518925681723
0.032000000000000015,2215.4423055499315
0.034000000000000016,2215.3670620486528
0.03600000000000002,2215.2923127620174
0.03800000000000002,2215.2177043199513
0.04000000000000002,2215.143148247518
0.04200000000000002,2215.0686445372835
0.044000000000000025,2214.9942817652186
0.04600000000000003,2214.9200601772845
0.04800000000000003,2214.845891444746
0.05000000000000003,2214.7719529524343
0.05200000000000003,2214.6982450925047
0.054000000000000034,2214.6245908184887
0.056000000000000036,2214.551167774059
0.05800000000000004,2214.4778875420097
0.06000000000000004,2214.404750375091
0.06200000000000004,2214.331845414658
0.06400000000000004,2214.258995177546
0.06600000000000004,2214.1864667103655
0.06800000000000005,2214.1139934677744
0.07000000000000005,2214.041842750247
0.07200000000000005,2213.9697477542345
0.07400000000000005,2213.897886888098
0.07600000000000005,2213.8262605260306
0.07800000000000006,2213.7546905813597
0.08000000000000006,2213.6834449852067
0.08200000000000006,2213.6123456080218
0.08400000000000006,2213.541392692079
0.08600000000000006,2213.470675874863
0.08800000000000006,2213.400195522698
0.09000000000000007,2213.329862520918
0.09200000000000007,2213.25976662812
0.09400000000000007,2213.1898186456956
0.09600000000000007,2213.120108411974
0.09800000000000007,2213.050636286472
0.10000000000000007,2212.981402626579
0.10200000000000008,2212.9123180659844
0.10400000000000008,2212.843382837895
0.10600000000000008,2212.7747767815436
0.10800000000000008,2212.7063206843914
0.11000000000000008,2212.6381046594797
0.11200000000000009,2212.5700391346104
0.11400000000000009,2212.5023042625885
0.11600000000000009,2212.434720507059
0.11800000000000009,2212.367378135378
0.12000000000000009,2212.3001874127694
0.1220000000000001,2212.2333288013124
0.1240000000000001,2212.166622445825
0.12600000000000008,2212.100158765424
0.12800000000000009,2212.0339380992386
0.1300000000000001,2211.967960784675
0.1320000000000001,2211.9022271578247
0.1340000000000001,2211.836647204914
0.1360000000000001,2211.771401917872
0.1380000000000001,2211.7063108942916
0.1400000000000001,2211.641464813304
0.1420000000000001,2211.5768640041483
0.1440000000000001,2211.512508794837
0.1460000000000001,2211.4483995117102
0.1480000000000001,2211.3845364799104
0.1500000000000001,2211.3209200230663
0.1520000000000001,2211.257550463332
0.1540000000000001,2211.194428121526
0.1560000000000001,2211.1314625610175
0.1580000000000001,2211.0688355759025
0.16000000000000011,2211.0064567627883
0.16200000000000012,2210.94423557271
0.16400000000000012,2210.882354012045
0.16600000000000012,2210.8207215647626
0.16800000000000012,2210.7592475710426
0.17000000000000012,2210.69811424703
0.17200000000000013,2210.637230964716
0.17400000000000013,2210.576506955806
0.17600000000000013,2210.5161246423586
0.17800000000000013,2210.455993286761
0.18000000000000013,2210.396113191981
0.18200000000000013,2210.336484659255
0.18400000000000014,2210.277107988233
0.18600000000000014,2210.217983477323
0.18800000000000014,2210.1591114235994
0.19000000000000014,2210.1004921225253
0.19200000000000014,2210.0421258683505
0.19400000000000014,2209.984012954013
0.19600000000000015,2209.9262451195473
0.19800000000000015,2209.868639790108
0.20000000000000015,2209.8112886709973
0.20200000000000015,2209.7542835959334
0.20400000000000015,2209.697533368311
0.20600000000000016,2209.64094666086
0.20800000000000016,2209.584706948157
0.21000000000000016,2209.5287229315522
0.21200000000000016,2209.472994891063
0.21400000000000016,2209.41752310523
0.21600000000000016,2209.36230785132
0.21800000000000017,2209.3074412076185
0.22000000000000017,2209.252739874581
0.22200000000000017,2209.198295897437
0.22400000000000017,2209.144201442723
0.22600000000000017,2209.090364946304
0.22800000000000017,2209.036694720818
0.23000000000000018,2208.9833749167396
0.23200000000000018,2208.930313872927
0.23400000000000018,2208.8775118537915
0.23600000000000018,2208.8249691232095
0.23800000000000018,2208.7726859423415
0.24000000000000019,2208.72075470843
0.2420000000000002,2208.6689914356534
0.2440000000000002,2208.617488491488
0.2460000000000002,2208.566338354518
0.2480000000000002,2208.51535686025
0.25000000000000017,2208.464728739904
0.25200000000000017,2208.4143620200443
0.25400000000000017,2208.3642569518797
0.25600000000000017,2208.314321417868
0.2580000000000002,2208.2647403728956
0.2600000000000002,2208.2154217219245
0.2620000000000002,2208.166365711302
0.2640000000000002,2208.1175725849826
0.2660000000000002,2208.0690425845924
0.2680000000000002,2208.020868485071
0.2700000000000002,2207.9728654849027
0.2720000000000002,2207.9251263318047
0.2740000000000002,2207.8776512613917
0.2760000000000002,2207.8304405095005
0.2780000000000002,2207.7834943095463
0.2800000000000002,2207.7369055883896
0.2820000000000002,2207.6904892153416
0.2840000000000002,2207.644338090556
0.2860000000000002,2207.5984524420005
0.2880000000000002,2207.5528324973807
0.2900000000000002,2207.507478482518
0.2920000000000002,2207.4623906224133
0.2940000000000002,2207.417569140745
0.2960000000000002,2207.373014259236
0.2980000000000002,2207.328726199457
0.3000000000000002,2207.2847051804033
0.3020000000000002,2207.240951421021
0.3040000000000002,2207.1973721395766
0.3060000000000002,2207.1541535245756
0.3080000000000002,2207.1111097682406
0.3100000000000002,2207.0684271538435
0.3120000000000002,2207.0259197746536
0.3140000000000002,2206.983680889921
0.3160000000000002,2206.941710708258
0.3180000000000002,2206.8999162715727
0.32000000000000023,2206.8584840959306
0.32200000000000023,2206.817228029351
0.32400000000000023,2206.776241444271
0.32600000000000023,2206.7355245437943
0.32800000000000024,2206.6950775273067
0.33000000000000024,2206.654807294294
0.33200000000000024,2206.614900628046
0.33400000000000024,2206.5751710950085
0.33600000000000024,2206.5356188287356
0.33800000000000024,2206.496430741618
0.34000000000000025,2206.457420264635
0.34200000000000025,2206.4186809623166
0.34400000000000025,2206.380119570067
0.34600000000000025,2206.3419231703006
0.34800000000000025,2206.3038115161594
0.35000000000000026,2206.26606523524
0.35200000000000026,2206.2284974899235
