"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-81.38","48.57","TIMMINS A","6078286","2022-06-06","2022","06","06","","21.9","","8.8","","15.4","","2.6","","0.0","","3.1","","0.0","","3.1","","","","16","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-07","2022","06","07","","18.8","","8.7","","13.8","","4.2","","0.0","","1.5","","0.0","","1.5","","","","34","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-08","2022","06","08","","21.8","","6.3","","14.1","","3.9","","0.0","","5.1","","0.0","","5.1","","","","29","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-09","2022","06","09","","20.9","","9.1","","15.0","","3.0","","0.0","","3.7","","0.0","","3.7","","","","35","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-10","2022","06","10","","20.2","","6.2","","13.2","","4.8","","0.0","","0.6","","0.0","","0.6","","","","29","","31",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-11","2022","06","11","","21.3","","5.5","","13.4","","4.6","","0.0","","19.3","","0.0","","19.3","","","","18","","40",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-12","2022","06","12","","15.3","","6.9","","11.1","","6.9","","0.0","","0.5","","0.0","","0.5","","","","34","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-13","2022","06","13","","24.4","","9.5","","17.0","","1.0","","0.0","","0.7","","0.0","","0.7","","","","36","","33",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-14","2022","06","14","","28.0","","7.3","","17.7","","0.3","","0.0","","0.4","","0.0","","0.4","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-06-15","2022","06","15","","23.8","","15.4","","19.6","","0.0","","1.6","","9.9","","0.0","","9.9","","","","13","","65",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-16","2022","06","16","","27.8","","15.7","","21.8","","0.0","","3.8","","0.6","","0.0","","0.6","","","","20","","57",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-17","2022","06","17","","15.7","","5.9","","10.8","","7.2","","0.0","","0.2","","0.0","","0.2","","","","32","","78",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-18","2022","06","18","","18.7","","3.8","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","34","","53",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-19","2022","06","19","","18.2","","0.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-06-20","2022","06","20","","19.8","","9.1","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","17","","43",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-21","2022","06","21","","32.5","","16.6","","24.6","","0.0","","6.6","","0.2","","0.0","","0.2","","","","19","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-22","2022","06","22","","24.1","","7.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","31","","43",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-23","2022","06","23","","28.0","","6.1","","17.1","","0.9","","0.0","","0.0","T","0.0","","0.0","T","","","23","","36",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-24","2022","06","24","","25.9","","15.1","","20.5","","0.0","","2.5","","0.9","","0.0","","0.9","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-06-25","2022","06","25","","29.9","","14.6","","22.3","","0.0","","4.3","","1.2","","0.0","","1.2","","","","13","","46",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-26","2022","06","26","","27.2","","12.9","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","28","","63",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-27","2022","06","27","","19.0","","8.3","","13.7","","4.3","","0.0","","1.2","","0.0","","1.2","","","","31","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-28","2022","06","28","","21.7","","8.4","","15.1","","2.9","","0.0","","11.5","","0.0","","11.5","","","","27","","46",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-29","2022","06","29","","20.6","","3.1","","11.9","","6.1","","0.0","","0.9","","0.0","","0.9","","","","30","","31",""
"-81.38","48.57","TIMMINS A","6078286","2022-06-30","2022","06","30","","21.1","","7.0","","14.1","","3.9","","0.0","","10.7","","0.0","","10.7","","","","18","","50",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-01","2022","07","01","","21.9","","8.0","","15.0","","3.0","","0.0","","0.7","","0.0","","0.7","","","","27","","44",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-02","2022","07","02","","18.9","","10.3","","14.6","","3.4","","0.0","","0.2","","0.0","","0.2","","","","28","","44",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-03","2022","07","03","","22.0","","6.8","","14.4","","3.6","","0.0","","0.3","","0.0","","0.3","","","","1","","40",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-04","2022","07","04","","25.8","","5.5","","15.7","","2.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-07-05","2022","07","05","","18.4","","9.6","","14.0","","4.0","","0.0","","7.8","","0.0","","7.8","","","","36","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-06","2022","07","06","","20.7","","6.1","","13.4","","4.6","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-07-07","2022","07","07","","22.5","","5.4","","14.0","","4.0","","0.0","","0.2","","0.0","","0.2","","","","1","","41",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-08","2022","07","08","","19.6","","7.0","","13.3","","4.7","","0.0","","0.2","","0.0","","0.2","","","","32","","39",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-09","2022","07","09","","27.1","","5.5","","16.3","","1.7","","0.0","","0.0","T","0.0","","0.0","T","","","1","","36",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-10","2022","07","10","","26.3","","9.8","","18.1","","0.0","","0.1","","2.1","","0.0","","2.1","","","","23","","46",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-11","2022","07","11","","25.2","","11.2","","18.2","","0.0","","0.2","","6.0","","0.0","","6.0","","","","27","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-12","2022","07","12","","22.2","","10.4","","16.3","","1.7","","0.0","","3.1","","0.0","","3.1","","","","30","","38",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-13","2022","07","13","","23.3","","6.9","","15.1","","2.9","","0.0","","0.2","","0.0","","0.2","","","","1","","55",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-14","2022","07","14","","23.8","","7.4","","15.6","","2.4","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-07-15","2022","07","15","","24.7","","6.1","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","","","20","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-16","2022","07","16","","27.6","","11.0","","19.3","","0.0","","1.3","","0.5","","0.0","","0.5","","","","28","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-17","2022","07","17","","30.4","","11.4","","20.9","","0.0","","2.9","","0.4","","0.0","","0.4","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-07-18","2022","07","18","","30.9","","13.5","","22.2","","0.0","","4.2","","2.2","","0.0","","2.2","","","","31","","76",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-19","2022","07","19","","26.2","","13.9","","20.1","","0.0","","2.1","","2.0","","0.0","","2.0","","","","29","","31",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-20","2022","07","20","","25.6","","18.0","","21.8","","0.0","","3.8","","5.9","","0.0","","5.9","","","","14","","41",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-21","2022","07","21","","22.3","","14.3","","18.3","","0.0","","0.3","","11.2","","0.0","","11.2","","","","30","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-22","2022","07","22","","27.4","","12.2","","19.8","","0.0","","1.8","","9.8","","0.0","","9.8","","","","28","","62",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-23","2022","07","23","","26.7","","14.8","","20.8","","0.0","","2.8","","1.1","","0.0","","1.1","","","","28","","33",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-24","2022","07","24","","26.1","","12.7","","19.4","","0.0","","1.4","","9.5","","0.0","","9.5","","","","33","","49",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-25","2022","07","25","","20.1","","11.5","","15.8","","2.2","","0.0","","3.7","","0.0","","3.7","","","","29","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-26","2022","07","26","","25.6","","8.6","","17.1","","0.9","","0.0","","0.7","","0.0","","0.7","","","","29","","38",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-27","2022","07","27","","24.6","","12.9","","18.8","","0.0","","0.8","","0.4","","0.0","","0.4","","","","19","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-28","2022","07","28","","22.4","","10.4","","16.4","","1.6","","0.0","","16.9","","0.0","","16.9","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-07-29","2022","07","29","","18.8","","13.5","","16.2","","1.8","","0.0","","4.2","","0.0","","4.2","","","","32","","46",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-30","2022","07","30","","","M","","M","","M","","M","","M","0.6","","0.0","","0.6","","","","28","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-07-31","2022","07","31","","29.1","","13.5","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","","","21","","35",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-01","2022","08","01","","22.8","","10.9","","16.9","","1.1","","0.0","","11.9","","0.0","","11.9","","","","33","","43",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-02","2022","08","02","","21.9","","7.9","","14.9","","3.1","","0.0","","0.8","","0.0","","0.8","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-03","2022","08","03","","25.9","","14.8","","20.4","","0.0","","2.4","","5.7","","0.0","","5.7","","","","18","","50",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-04","2022","08","04","","21.0","","9.2","","15.1","","2.9","","0.0","","2.7","","0.0","","2.7","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-05","2022","08","05","","25.8","","8.5","","17.2","","0.8","","0.0","","0.0","T","0.0","","0.0","T","","","17","","39",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-06","2022","08","06","","26.8","","16.9","","21.9","","0.0","","3.9","","1.5","","0.0","","1.5","","","","21","","58",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-07","2022","08","07","","18.6","","9.7","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","35","","36",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-08","2022","08","08","","19.3","","5.7","","12.5","","5.5","","0.0","","0.8","","0.0","","0.8","","","","5","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-09","2022","08","09","","24.9","","2.7","","13.8","","4.2","","0.0","","0.0","T","0.0","","0.0","T","","","19","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-10","2022","08","10","","25.5","","12.9","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","28","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-11","2022","08","11","","22.1","","6.4","","14.3","","3.7","","0.0","","0.0","T","0.0","","0.0","T","","","32","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-12","2022","08","12","","25.0","","2.8","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-13","2022","08","13","","25.2","","6.5","","15.9","","2.1","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-14","2022","08","14","","22.6","","8.1","","15.4","","2.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-15","2022","08","15","","24.3","","11.8","","18.1","","0.0","","0.1","","0.2","","0.0","","0.2","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-16","2022","08","16","","27.1","","7.7","","17.4","","0.6","","0.0","","0.0","T","0.0","","0.0","T","","","10","","33",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-17","2022","08","17","","28.4","","9.0","","18.7","","0.0","","0.7","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-18","2022","08","18","","28.5","","9.7","","19.1","","0.0","","1.1","","5.5","","0.0","","5.5","","","","12","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-19","2022","08","19","","23.9","","15.4","","19.7","","0.0","","1.7","","29.0","","0.0","","29.0","","","","34","","40",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-20","2022","08","20","","18.9","","15.9","","17.4","","0.6","","0.0","","40.4","","0.0","","40.4","","","","32","","35",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-21","2022","08","21","","23.5","","9.9","","16.7","","1.3","","0.0","","0.7","","0.0","","0.7","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-22","2022","08","22","","26.5","","7.3","","16.9","","1.1","","0.0","","0.5","","0.0","","0.5","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-23","2022","08","23","","22.7","","11.5","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-24","2022","08","24","","20.8","","10.9","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-25","2022","08","25","","14.4","","8.4","","11.4","","6.6","","0.0","","2.4","","0.0","","2.4","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-26","2022","08","26","","19.2","","6.2","","12.7","","5.3","","0.0","","0.7","","0.0","","0.7","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-08-27","2022","08","27","","26.4","","9.3","","17.9","","0.1","","0.0","","0.2","","0.0","","0.2","","","","21","","31",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-28","2022","08","28","","25.4","","15.1","","20.3","","0.0","","2.3","","0.4","","0.0","","0.4","","","","19","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-29","2022","08","29","","27.4","","16.5","","22.0","","0.0","","4.0","","29.9","","0.0","","29.9","","","","31","","74",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-30","2022","08","30","","20.8","","8.6","","14.7","","3.3","","0.0","","2.7","","0.0","","2.7","","","","31","","55",""
"-81.38","48.57","TIMMINS A","6078286","2022-08-31","2022","08","31","","13.2","","6.6","","9.9","","8.1","","0.0","","2.7","","0.0","","2.7","","","","33","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-01","2022","09","01","","17.5","","5.2","","11.4","","6.6","","0.0","","0.5","","0.0","","0.5","","","","27","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-02","2022","09","02","","28.2","","10.6","","19.4","","0.0","","1.4","","0.9","","0.0","","0.9","","","","18","","52",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-03","2022","09","03","","20.1","","6.2","","13.2","","4.8","","0.0","","4.5","","0.0","","4.5","","","","32","","40",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-04","2022","09","04","","18.2","","1.2","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","7","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-05","2022","09","05","","21.7","","0.7","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-06","2022","09","06","","24.0","","3.7","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-07","2022","09","07","","25.1","","4.4","","14.8","","3.2","","0.0","","0.3","","0.0","","0.3","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-08","2022","09","08","","25.1","","3.6","","14.4","","3.6","","0.0","","0.0","T","0.0","","0.0","T","","","18","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-09","2022","09","09","","27.5","","15.9","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","","","18","","39",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-10","2022","09","10","","21.1","","13.3","","17.2","","0.8","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-11","2022","09","11","","18.7","","8.8","","13.8","","4.2","","0.0","","13.4","","0.0","","13.4","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-12","2022","09","12","","19.3","","10.0","","14.7","","3.3","","0.0","","0.3","","0.0","","0.3","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-13","2022","09","13","","23.3","","10.1","","16.7","","1.3","","0.0","","0.0","T","0.0","","0.0","T","","","34","","45",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-14","2022","09","14","","13.6","","5.5","","9.6","","8.4","","0.0","","0.0","T","0.0","","0.0","T","","","33","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-15","2022","09","15","","9.1","","-0.4","","4.4","","13.6","","0.0","","5.7","","0.0","","5.7","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-16","2022","09","16","","12.9","","5.2","","9.1","","8.9","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-17","2022","09","17","","13.2","","9.0","","11.1","","6.9","","0.0","","37.9","","0.0","","37.9","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-18","2022","09","18","","12.4","","11.1","","11.8","","6.2","","0.0","","15.0","","0.0","","15.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-19","2022","09","19","","15.5","","11.6","","13.6","","4.4","","0.0","","7.1","","0.0","","7.1","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-20","2022","09","20","","21.9","","11.9","","16.9","","1.1","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-21","2022","09","21","","18.5","","6.1","","12.3","","5.7","","0.0","","14.0","","0.0","","14.0","","","","28","","53",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-22","2022","09","22","","8.6","","2.0","","5.3","","12.7","","0.0","","0.8","","0.0","","0.8","","","","31","","50",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-23","2022","09","23","","16.0","","1.4","","8.7","","9.3","","0.0","","0.3","","0.0","","0.3","","","","26","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-24","2022","09","24","","17.6","","-0.2","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-25","2022","09","25","","17.1","","6.3","","11.7","","6.3","","0.0","","3.9","","0.0","","3.9","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-09-26","2022","09","26","","16.6","","6.5","","11.6","","6.4","","0.0","","1.1","","0.0","","1.1","","","","36","","47",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-27","2022","09","27","","8.9","","4.3","","6.6","","11.4","","0.0","","5.4","","0.0","","5.4","","","","35","","44",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-28","2022","09","28","","6.8","","-2.1","","2.4","","15.6","","0.0","","0.6","","0.0","","0.6","","","","32","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-29","2022","09","29","","16.5","","-2.4","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","21","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-09-30","2022","09","30","","18.9","","3.2","","11.1","","6.9","","0.0","","0.0","T","0.0","","0.0","T","","","29","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-01","2022","10","01","","10.9","","-1.7","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","7","","33",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-02","2022","10","02","","12.8","","-5.1","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-03","2022","10","03","","20.9","","3.1","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-04","2022","10","04","","20.8","","7.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-05","2022","10","05","","20.9","","9.5","","15.2","","2.8","","0.0","","16.7","","0.0","","16.7","","","","29","","36",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-06","2022","10","06","","9.5","","0.7","","5.1","","12.9","","0.0","","14.0","","0.9","","14.9","","","","1","","52",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-07","2022","10","07","","4.1","","-1.4","","1.4","","16.6","","0.0","","0.0","","0.6","","0.6","","","","34","","41",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-08","2022","10","08","","6.1","","-0.9","","2.6","","15.4","","0.0","","1.1","","0.0","T","1.1","","0","T","33","","34",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-09","2022","10","09","","6.8","","-1.2","","2.8","","15.2","","0.0","","0.2","","0.2","","0.4","","","","29","","36",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-10","2022","10","10","","10.1","","0.2","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","23","","31",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-11","2022","10","11","","20.1","","0.6","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","20","","40",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-12","2022","10","12","","","M","","M","","M","","M","","M","1.0","","0.0","","1.0","","","","17","","55",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-13","2022","10","13","","10.7","","1.9","","6.3","","11.7","","0.0","","0.8","","0.0","","0.8","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-14","2022","10","14","","8.9","","-0.4","","4.3","","13.7","","0.0","","1.7","","0.0","","1.7","","","","20","","46",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-15","2022","10","15","","7.7","","2.0","","4.9","","13.1","","0.0","","2.3","","0.0","","2.3","","","","9","","35",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-16","2022","10","16","","6.1","","1.6","","3.9","","14.1","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-17","2022","10","17","","5.1","","2.6","","3.9","","14.1","","0.0","","6.7","","0.8","","7.5","","","","34","","49",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-18","2022","10","18","","5.1","","0.2","","2.7","","15.3","","0.0","","38.7","","1.4","","43.7","","1","E","2","","57",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-19","2022","10","19","","0.3","","-2.4","","-1.1","","19.1","","0.0","","0.0","","4.8","","4.8","","","","30","","41",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-20","2022","10","20","","1.3","","-3.0","","-0.9","","18.9","","0.0","","0.0","","0.5","","0.5","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-21","2022","10","21","","10.8","","0.3","","5.6","","12.4","","0.0","","0.2","","0.0","","0.2","","","","18","","55",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-22","2022","10","22","","","M","","M","","M","","M","","M","","M","0.0","","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-23","2022","10","23","","23.3","","5.8","","14.6","","3.4","","0.0","","0.5","","0.0","","0.5","","","","19","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-24","2022","10","24","","20.6","","9.6","","15.1","","2.9","","0.0","","0.3","","0.0","","0.3","","","","17","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-25","2022","10","25","","22.5","","11.6","","17.1","","0.9","","0.0","","0.3","","0.0","","0.3","","","","21","","59",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-26","2022","10","26","","11.6","","-0.1","","5.8","","12.2","","0.0","","12.9","","7.4","","20.3","","","","31","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-27","2022","10","27","","4.1","","-1.9","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-10-28","2022","10","28","","11.0","","-1.6","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","21","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-29","2022","10","29","","15.6","","1.9","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","22","","48",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-30","2022","10","30","","17.1","","2.0","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","","","23","","35",""
"-81.38","48.57","TIMMINS A","6078286","2022-10-31","2022","10","31","","15.5","","1.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2022-11-01","2022","11","01","","16.3","","1.1","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","28","","32",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-02","2022","11","02","","15.6","","-3.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-03","2022","11","03","","18.4","","5.8","","12.1","","5.9","","0.0","","0.3","","0.0","","0.3","","","","20","","47",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-04","2022","11","04","","17.2","","1.8","","9.5","","8.5","","0.0","","16.3","","0.0","","16.3","","","","19","","42",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-05","2022","11","05","","13.7","","1.0","","7.4","","10.6","","0.0","","31.4","","0.0","","31.4","","","","22","","54",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-06","2022","11","06","","10.1","","1.8","","6.0","","12.0","","0.0","","4.1","","0.0","","4.1","","","","18","","61",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-07","2022","11","07","","4.5","","-2.6","","1.0","","17.0","","0.0","","1.0","","1.1","","2.1","","","","28","","47",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-08","2022","11","08","","3.0","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","","","31","","39",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-09","2022","11","09","","5.9","","-0.1","","2.9","","15.1","","0.0","","8.4","","0.2","","8.6","","","","17","","54",""
"-81.38","48.57","TIMMINS A","6078286","2022-11-10","2022","11","10","","6.0","","-0.6","","2.7","","15.3","","0.0","","44.4","","14.4","","58.8","","","","8","","53",""
